Question,Bot Response,Expected Response,Jaccard Similarity,BLEU Score,ROUGE-1,ROUGE-2,ROUGE-L,Response Time
What is Academic Malpractice in Exams and how is it defined?,"
        ""5.3.1 Academic Malpractice in Examinations i. Where an invigilator suspects that any form of cheating, as defined in Academic Malpractice Policy, has occurred in an examination, the invigilator should: a) b) confiscate any relevant evidence (e.g. any unauthorised material) c) where possible, have steps (a) and (b) witnessed by another invigilator; d) annotate the students script and endorse the front cover at the point which the inform the students of her/his suspicions and the intention to report the incident to the invigilator. e","4.4.1 Academic Malpractice in Examinations i. Where an invigilator suspects that any form of cheating, as defined in Academic Malpractice Policy, has occurred in an examination, the invigilator should: a) b) confiscate any relevant evidence (e.g. any unauthorised material) c) where possible, have steps (a) and (b) witnessed by another invigilator; d) annotate the students script and endorse the front cover at the point which the inform the students of her/his suspicions and the intention to report the incident; alleged cheating occurred; e) return the script to the student and permit the student to continue with the examination and to conclude at the normal stipulated time of the examination.",0.87804878,0.683820172,0.857142852,0.819148931,0.857142852,10.89989822
What can an invigilator do if there is a disturbance or disruption during an exam and when is the deadline for invigilator's report and the academic malpractice notification form?,"
        ""ii. Where procedure provides specific dates for report and notification, what is the timeframe for students to submit notification via the mechanism provided by the University?"",
        ""iii. Where procedure provides specific dates for report and notification, what is the timeframe for students to submit notification via the mechanism provided by the University?"",
        ""iv. Where procedure provides specific dates for report and notification, what is the timeframe for students to submit notification via the mechanism provided by the University","ii. Where procedure outlined in 4.1.1 above leads to disturbance or disruption, or where the procedure is invoked against a student for a second time in an examination, the invigilator has the authority to expel the student from the examination. The invigilator must record the action taken in their report of the examination. iii. No later than one (1) working day after the conclusion of the examination, the invigilator will submit the Academic Malpractice Notification Form and a report to the Director of Student Administration and Programme Leader.",0.522727273,3.23E-155,0.206896548,0.0173913,0.160919536,6.603620174
"What details, as described in Section 5.5 of the document, should be included in the report the invigilator submits on an alleged academic malpractice and what happens next after the report is submitted?","
        ""iv. The report from the invigilator should provide account of malpractice (including the time of the incident and students response to the allegation) and be accompanied by any relevant supporting evidence (including any confiscated materials). Where possible, the report should include comments and signatures of other invigilators who were present at the time the alleged vanished. v. Thereafter, Academic Malpractice Investigation procedure as stipulated in the University Academic Malpractice Policy will be followed. vi. Where possible, the","iv. The report from the invigilator should provide account of malpractice (including the time of the incident and students response to the allegation) and be accompanied by any relevant supporting evidence (including any confiscated materials). Where possible, the report should include comments and signatures of other invigilators who were present at the time the alleged malpractice took place. v. Thereafter, Academic Malpractice Investigation procedure as stipulated in Section 5.5 of this document will take place. ",0.815789474,0.797369912,0.867256632,0.816326526,0.867256632,6.404435916
What is the definition of assessing the Severity of Academic Malpractice?,"
        ""4.5.1 Academic Malpractice Severity The seriousness of an academic malpractice offence depends on the severity of the infringement. An offence that involves more than one infringement will be considered under Academic Malpractice Severity. Examples include: i. Where multiple submissions adopt the same structure/format at Degree Years 2 and 3 level and at Masters level where not determined by assessment criteria or guidance by tutor. ii. Where the same unattributed paragraphs are used in the submissions of more than one student. For example, where group work is required in the preparation, but the work of one student is used in the assessment process. [Types","4.5 Assessing the Severity of Academic Malpractice Each case is different, and the Panel are expected to use their judgment in deciding the seriousness of an offence and deciding whether there are circumstances that might affect the severity of the penalty. Panels must attempt to ensure consistency of treatment between cases, making and recording a judgement about what is a proportionate penalty.",0.666666667,0.044443719,0.252100836,0.076433116,0.235294113,7.563552865
"What are the factors to be taken into account when determining the penalty, its appropriateness, and its details?","
        ""5.5.1 Factors to be taken into consideration when determining the penalty, its appropriateness, and its details: i.The candidates level of study: the more advanced and experienced the candidate (the more serious the offence);ii. The proportion of the piece of work that was subject to malpractice (the higher the proportion, the more serious the offence);iii. The candidates previous history (a subsequent offence will be considered more serious);iv. The candidates previous history (a subsequent offence will be considered more serious);v. The candidates previous history (a subsequent offence will","4.5.1 Factors to consider when determining the penalty and its proportionality include the following: i.The candidates level of study: the more advanced and experienced the candidate (the more serious the offence);ii. The proportion of the piece of work that was subject to malpractice (the higher the proportion, the more serious the offence);iii. The candidates previous history (a subsequent offence, occurring after a candidate has already received a warning or a penalty for academic malpractice, is more serious than a first offence); iv. The degree of intention to deceive in the piece of work in question (which might be assessed by, for example, efforts to change wording, poor referencing or lack of referencing of plagiarised material, evidence from earlier drafts), but also in the hearing itself by failure to tell the truth.",0.923076923,0.322567183,0.532374096,0.481675388,0.532374096,7.476177214
What factors are taken into account when a decision is made about an academic malpractice case and its justification?,"
        ""4.2 The University shall have the right to investigate any allegation of academic malpractice against students and to make a judgement about the malpractice if it is deemed that there are valid circumstances for the complaint to be made. ""
    ],
    [
        ""What is about Procedures dealing with Academic Malpractice and its elaboration?"",
        ""4.3 An instance of major offence (including at first offence) and subsequent offence will be dealt with locally by Programme Leaders who will establish whether prima fac","4.5.2 The judgement made on any case shall give details of the relevant factors considered, stating the degree to which they contributed to the decision and will state the Panels intentions in terms of the impact of the penalty on progression/degree awarded. ",0.630434783,1.16E-231,0.213592228,0.016260158,0.155339801,7.181494396
What are the levels of offence involved?,"
        ""Imposed Level 1: iii. Possess a valid Student Pass while studying in Malaysia. iv. Obtain a letter from the Immigration Department or a member of staff permitting the student to enter Malaysia. v. Leave the Malaysian mainland without permission and permit the student to enter the country illegally. [These penalties may be considered as minor offence if they are first offence at Diploma and Degree Year 1 level only], [At Degree Year 2 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence]""
    ],
    [
        ""What is about Major",The types of offence operate on two levels: i. First or Subsequent Offence and ii. Major or Minor Offence.,0.6,8.68E-232,0.109890107,0,0.109890107,8.140513634
What is First Offence about and its details?,"
        ""3.3 First Offence Details First Offence Details A student who is dissatisfied with the result of an examination or other decision by the Assessment Board on the grounds listed in Appendix D may submit a formal application of appeal to the School. The appeal must be made within FIFTEEN (15) working days of the release of result or receipt of notification on the Assessment Boards decision. Appeals received outside the stated timescales, without good reason, will be ruled invalid. The procedures for making an appeal against the Universitys decision can be found in Appendix D. Students are required to refer to the University Policy and Procedures documents available in the iZone","a) First Offence A first offence may be a minor or major offence. For minor offences, a student will receive a warning letter from the School which details the infringement and provide recommendations for students to improve their study skills. The letter should also carry the warning of consequences of repeat or subsequent offences. Students may acquire assistance from their lecturers if they are uncertain on how to avoid subsequent academic malpractice. A copy of the warning letter will be provided to Registry to be kept in student file. ",0.653061224,4.33E-155,0.281690136,0.041884812,0.267605629,7.852866437
What Subsequent Offence entails and its details?,"
        "" Subsequent Offences do not constitute grounds for an appeal. An appeal must be made within FIFTEEN (15) working days of the release of result or receipt of notification on the outcome of an examination or other decision by the Assessment Board. Appeals received outside the stated timescales, without good reason, will be ruled invalid. ""
    ],
    [
        ""What is about Types of Offence and its elaboration?"",
        "" ii. Subsequent Offences do not constitute grounds for an appeal. An appeal must be made within F","b) Subsequent Offences A second or subsequent offence can only be described as such when any previous offence has been notified to the student and any associated investigation has been undertaken and the outcome notified to the student. Should multiple incidents of malpractice arise simultaneously for the same student, the Panel will investigate all incidents at the same time as first joint offence. All second and subsequent offences (minor or major) must be referred to Provost Office for consideration. All such cases will be treated as a serious academic offence.",0.645833333,4.46E-155,0.188034183,0.051948047,0.170940166,7.888707325
What is the definition of a major or minor offense?,"
        ""A major or minor offence may only be described as such when any of the following conditions are met: i. The student satisfies the following conditions: i. The students minimum academic load as full-time or part-time student is met after the completion of their studies. Only 1 such condition is allowed for every academic year (applicable only to ADTP).""
    ],
    [
        ""What is about Impersonation and its elaboration?"",
        ""Impersonation can only be considered under Major or Minor Offence."," ii. Major or Minor Offence: The severity of academic malpractice shall be decided on whether it is deemed as a major or minor offence. The table below offers guidelines on the most common occurrences of malpractice. It is by no means a comprehensive list, so for incidents which fall outside these descriptions and which may not be clear-cut, responsibility for determining the severity of the malpractice will rest with the Panel of Inquiry. ",0.727272727,1.81E-78,0.268907558,0.081632648,0.268907558,8.049429228
What is minor exam cheating and how is it defined?,"
        ""Minor Cheating in Examination Examples include: i. Where a student brings into a formal examination hall/room paperwork relating to the examination, but does evidently not utilise it during the examination period.""
    ],
    [
        ""What is about Impersonation and its elaboration?"",
        ""Impersonation can only be considered under Major Cheating.""
    ],
   Top Cheating Examples include: iii. Where a student brings into a formal examination hall/room paperwork relating to the examination, but does not utilise it","Minor Cheating in Examination Examples include: i. Where a student brings into a formal examination hall/room paperwork relating to the examination, but does not utilise it during the examination period.",0.75,0.370344459,0.702702698,0.666666662,0.702702698,7.490254172
What is major exam cheating and how is it defined?,"
        ""4.3.1 CHANGES TO SUBJECT ENROLMENTS Students are expected to adhere to the following rules and regulations: a. No cheating in examinations is permitted; b. No communication between students and/or supervisors is allowed; c. All cheating in examinations is to be reported to the Dean of School at the start of the examination and at the end of the examination. All cheating in examinations will be reported to the Examination Unit. All students found guilty of such offenses will be awarded zero mark, unless mitigating circumstances are accepted. The University may require students to disclose any relevant information in order to support mitigating circumstances (which may be","Major Cheating in Examination Examples include: iii. Blatant use of written, printed or electronic material not permitted within the rubric of the examination. iv. Communication with any other student in the examination room. ii. Where supplementary material is v. Inappropriate communication with a member of academic staff during the period of the examination. permitted, but the material introduced exceeds to some extent the defined limits of the examination criteria. vi. Obtaining unauthorised material prior to the examination. vii. Second minor incident ",0.571428571,1.42E-78,0.158730154,0.036144573,0.142857138,8.234590038
What is Minor Plagiarism and how is it defined?,"
        ""Minor Plagiarism Examples include: i. Unattributed use of a few sentences or a short paragraph, poor referencing, incorrect or incomplete citation or inappropriate paraphrasing at diploma and degree Year 1 levels and as first incident at degree Year 2 level [At Degree Year 3 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence.""
    ],
    [
        ""What is about Minor Collusion and its elaboration?"",
        ""Minor Collusion Examples include: i. Where the","Minor Plagiarism Examples include: i. Unattributed use of a few sentences or a short paragraph, poor referencing, incorrect or incomplete citation or inappropriate paraphrasing at diploma and degree Year 1 levels and as first incident at degree Year 2 level [At Degree Year 3 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence.",0.863636364,0.757904824,0.892857138,0.867647054,0.892857138,7.233694817
What is Major Plagiarism and how is it defined?,"
        ""Major Plagiarism Examples include: ii. Wholesale copying or paraphrasing of multiple paragraphs or wholesale papers from a source text without acknowledgement. iii. Appropriating the work of another iv. student and submitting it as ones own. v. Where any student has employed a ghost writer, either in person or via web-based provision (e.g. cheat sites), to produce the assessment on their behalf. [At Degree Year 3 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence.""
    ],
    [","Major Plagiarism Examples include: ii. Wholesale copying or paraphrasing of multiple paragraphs or wholesale papers from a source text without acknowledgement. iii. Appropriating the work of another iv. student and submitting it as ones own. v. Where any student has employed a ghost writer, either in person or via web-based provision (e.g. cheat sites), to produce the assessment on their behalf. [At Degree Year 3 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence] vi. Accusations by one student of anothers plagiarism of his/her work after thorough inquiry.Type ii may be regarded under Minor Offence at Diploma and Degree Year 1 level only. However, if it is a second offence at Diploma and Degree Year 1 level, it will be considered as a Major Offence] [Types iii - v must always be considered as Major Offence, regardless of the level of study.]",0.857142857,0.437985511,0.813186808,0.710526311,0.802197797,8.206428903
What is Minor Collusion about and its details?,"
        ""Minor Collusion Examples include: i. Where the submission includes 1-2 paragraphs which are the same as that of another student. This could also amount to plagiarism. ii. Where, at Diploma and Degree Year 1 level, the student misinterprets the assessment criteria and submits the same/similar work as another student. For example, where group work is required in the preparation, but the submission of individual items is expected. [These may be considered as minor offence if they are first offence at Diploma and Degree Year 1 level only], [At Degree Year 2 level and Masters level, such malpractice offence are regarded as unacceptable","Minor Collusion Examples include: i. Where the submission includes 1-2 paragraphs which are the same as that of another student. This could also amount to plagiarism. ii. Where, at Diploma and Degree Year 1 level, the student misinterprets the assessment criteria and submits the same/similar work as another student. For example, where group work is required in the preparation, but the submission of individual items is expected. [These may be considered as minor offence if they are first offence at Diploma and Degree Year 1 level only], [At Degree Years 2 and 3 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence].",0.895833333,0.876567341,0.945205474,0.923076918,0.945205474,7.416906857
What exactly is Major Collusion and its details about?,"
        ""Major Collusion Examples include: iii. Where two or more submissions adopt the same structure/format at Degree Years 2 and 3 level and at Masters level where not determined by assessment criteria or guidance by tutor. iv. Where the same unattributed paragraphs are used in the submissions of more than one student. v. Where the work submitted is merely a photocopying of a few sentences and the work of another iv. student. [At Degree Years 2 and 3 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Collusion Scheme.""
    ],
    [",Major Collusion Examples include: iii. Where two or more submissions adopt the same structure/format at Degree Years 2 and 3 level and at Masters level where not determined by assessment criteria or guidance by tutor. iv. Where the same unattributed paragraphs are used in the submissions of more than one student. v. Where the work submitted is merely a paraphrasing of another students work. This could also amount to plagiarism. vi. Where the work of one student is identical to that of another. This could also amount to plagiarism.,0.818181818,0.612969233,0.751999995,0.698795176,0.751999995,8.257538229
What is the definition of minor fabrication or falsification?,"
        ""Minor Fabrication Examples include: i. Where information/data or source material has been invented. [This example may only be considered under Minor Offence for Diploma and Degree Year 1 level students], [At Degree Year 1 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence]""
    ],
    [
        ""What is about Minor Collusion and its elaboration?"",
        ""Minor Collusion Examples include: i. Where two or more submissions adopt the same structure/format at Degree Years 1","Minor Fabrication / Falsification Examples include: i. Where information/data or source material has been invented. [This example may only be considered under Minor Offence for Diploma and Degree Year 1 level students], [At Degree Years 2 and 3 level and Masters level, such malpractice offence are regarded as unacceptable and will be considered under Major Offence]",0.869565217,0.574538953,0.785046724,0.709677414,0.785046724,7.356860277
What is Major Fabrication / Falsification about and its details?,"
        ""Major Fabrication / Falsification Examples include: ii. Any work / submission / application falsified by a student in order to gain academic advantage (including mitigating circumstances applications to Assessment Board). iii. Citation of false references, particularly in order to mask plagiarised texts. [At Degree Year 3 level and Masters level, such offences are regarded as unacceptable and will be considered under Major Offence.""
    ],
    [
        ""What is about Major Fabrication / Falsification in Examinations and its elaboration?"",
        ","Major Fabrication / Falsification Examples include: ii. Any work / submission / application falsified by a student in order to gain academic advantage (including mitigating circumstances applications to Assessment Board). iii. Citation of false references, particularly in order to mask plagiarised texts. [The above examples will be considered under Major Procedures for all students regardless of their level of study]",0.795918367,0.585163449,0.706896547,0.661538457,0.689655167,8.163627057
What exactly is impersonation?,"iii. communicating with or copying from any other student or anonymous web-based material in an examination or other form of communication with any person other than a properly authorised invigilator or another authorised member of staff; iv. communicating during an examination with any person other than a properly authorised invigilator; introducing any written, printed or electronically stored information into an examination room, unless expressly permitted by the assessment criteria for examination purposes.""
    ],
    [
        ""What is the purpose of the Students Protection Notice, how does Sunway Education Group handle incidents of impersonation?"",
        ""ii. promoting or receiving information in an examination",Impersonation can only be considered under Major Procedures.,0.463414634,0,0,0,0,7.547581642
What is the view on academic misconduct in terms of punishments?,"
        ""5. Penalties Imposed 5.1 No circumstances justify academic malpractice, and no circumstances justify academic malpractice, such as ill-health, but for which no contemporary medical or other appropriate evidence is provided. To claim ignorance will not preclude the offender from the penalties accrued of having unintentionally commit academic malpractice.""
    ],
    [
        ""What is about Types of Malpractice and its elaboration?"",
        ""5.2 Types of Malpractice 5.2.1 Cheating is an infringement of the rules governing the conduct of an","5. Penalties Imposed 5.1 No circumstances justify academic malpractice, and a penalty must always be applied. Although students may present evidence of mitigating circumstances (which may be considered when determining the penalty to be applied), it must always be borne in mind that students are encouraged to bring such circumstances to the attention of their School at the earliest possible opportunity.",0.666666667,0.116705061,0.269230764,0.134328353,0.230769226,8.186586512
"What are the potential penalties that could be used in cases of academic malpractice, and how do they differ in terms of seriousness and particular conditions?","
        ""v. A requirement to repeat the subject and results capped at the minimum pass mark. vi. Suspension or Expulsion from the programme and the University. vii. Degree or other award that is held by the student revoked by the University. 5 cope with the consequences of not attending classes and using campus facilities properly. viii. Degree or other award that is held by the student revoked by the University. 6 consult appropriately and be aware of the policies and practices of the University regarding academic malpractice, and of any academic malpractice proceedings.","The action taken where academic malpractice has been found, and the severity of the penalty applied, will depend on the individual circumstances prevailing. Penalties that may be considered are: i. Warning in writing to the student (kept on the students file until the completion of their studies). ii. A requirement to resubmit the relevant piece(s) of work by a specific deadline as a First Attempt (mark not capped). iii. A requirement to resubmit the relevant piece(s) of work by a specific deadline as a Second Attempt capped at the minimum pass mark. iv. A requirement to resubmit the relevant piece(s) of work by a specific deadline as a Final Attempt capped at the minimum pass mark.",0.636363636,0.073129032,0.292682922,0.142857138,0.260162597,6.61809754
"What are the potential penalties that could be imposed in cases of academic misconduct, and on what grounds could students utilize their right to appeal in such cases?","
        ""v. A requirement to repeat the subject and results capped at the minimum pass mark. vi. Suspension or Expulsion from the programme and the University. vii. Degree or other award that is held by the student revoked by the University. 5.2 Students found guilty of academic malpractice have a right of appeal to the School also within FIFTEEN (15) working days from the conclusion of the appeal. The appeal must be made within FIFTEEN (15) working days from receiving notification from the School by submitting the appropriate",v. A requirement to repeat the subject and results capped at the minimum pass mark. vi. Suspension or Expulsion from the programme and the University. vii. Degree or other award that is held by the student revoked by the University. 5.2 Students found guilty of academic malpractice have a right of appeal on the grounds of an administrative or procedural error or where there is a new evidence.,0.790697674,0.584442539,0.749999995,0.68531468,0.749999995,7.417743387
What actions does the university take to ensure fair evaluation of students who have medical conditions or disabilities?,"
        ""4.2 The University will make special arrangements where possible, to ensure fair assessment of students who have medical conditions or disabilities. These arrangements include: i. Where possible, the University will provide appropriate support and services for students with disabilities or long-term medical conditions;ii. Where possible, the University will provide appropriate guidance in the completion of medical and other appropriate studies;iii. Where possible, the University will provide appropriate counselling and other appropriate support for students with disabilities or long-term medical conditions.""
    ],
    [
        ""What is","The University will make special arrangements where possible, to ensure fair assessment of students with disabilities or unforeseen medical circumstances.",0.72972973,0.179788281,0.537313429,0.395061725,0.537313429,7.022210188
"What is defined in alternative sites for assessment, adjustments to the scheduling of assessment, use of certain equipment or software, and their details?","
        ""Alternative locations for assessment incldues specific location agreed within a conventional examination room, adapted examination furniture/ special lighting provided, separate room for examinations, physical access to the location and to lavatory facilities suitable for the disabled. Adjustments to the timing of assessment includes  extra time agreed, rest periods/ breaks agreed within a lengthy time-span. Use of specific equipment or software includes use of PC/ laptop for examinations (with restrictions on what can be imported into the examination setting), use of video/ tape recorder for oral answers.""
    ]","Alternative locations for assessment incldues specific location agreed within a conventional examination room, adapted examination furniture/ special lighting provided, separate room for examinations, physical access to the location and to lavatory facilities suitable for the disabled. Adjustments to the timing of assessment includes  extra time agreed, rest periods/ breaks agreed within a lengthy time-span. Use of specific equipment or software includes use of PC/ laptop for examinations (with restrictions on what can be imported into the examination setting), use of video/ tape recorder for oral answers.",0.923076923,0.96490617,0.969230764,0.975609751,0.969230764,7.626376031
What is the elaboration of the procedures for making special arrangements?,"
        ""iv. The Committee may defer any decision where it feels further investigation is necessary to enable reasonable judgment to be made. If judgement is deferred, the Chair of the Committee shall initiate necessary investigations, and arrange of the Committee to reconvene to re-consider the appeal. 2.2 For other purposes than making special arrangements, the Committee may: (i) Uphold the appeal or (ii) Reject the appeal 3. Where the appeal is upheld, the Committee shall recommend to the Provost Office such reasonable actions, but excluding any financial compensation, it deems appropriate to remedy the matter.""
    ]",Procedures for Making Special Arrangements  i. Students who need special arrangements are advised to discuss their requirements with the Dean of School at the start of the semester and provide up-to-date documentary evidence to support their need. ii. A written request is submitted to the Examination Unit with details of specific arrangement and approved by the Dean of School. iii. The request has to be submitted as soon as possible and at least four weeks before any examination in order to enable the claim for special needs to be fully considered and arrangements made. Students who have had additional arrangements in a previous year should renew the arrangements and to indicate any necessary changes to previous requirements.,0.568627451,3.85E-155,0.16901408,0.040201,0.16901408,7.285126935
What is included in the special arrangements procedures?,"
        ""5.3.1 EXAMINATION TIMETABLES Students are expected to be present for all tests and examinations at the time and place announced. If a student is absent without valid reason (mitigating circumstances) supported by documentary evidence (which may be required by the relevant authorities), the student shall be notified on the outcome of the examination and to any remedial steps to be taken. If necessary, the student may submit requests and requests as soon as possible following the absence. If the appeal is upheld, the appeal shall be referred to the Stage 2. 3. Disciplinary action Where appeals against the Universitys decision are upheld, the University shall","iv. Students should be aware that additional examination arrangements will be reported to the chair of the Programme Assessment Board. Exceptional arrangements will need to receive the approval of the Chair of the Board who may consult with the appropriate subject lecturers. Students who require additional examination arrangements to be made in examinations as a result of unforeseen medical circumstances are required to follow the same process as outlined above, supported by appropriate medical certification. Students are required to submit requests and medical certification as soon as possible following the accident/illness/diagnosis in order to allow time for such provision to be made.",0.566037736,0.089052082,0.328358204,0.124999995,0.298507458,8.395916599
"What is the goal of Sunway University's student appeals policy, and how does it support the institution's commitment to ensuring equality and fair opportunity?","
        ""Students are entitled to raise matters of concern or complaint with the lecturer, project supervisors or Programme Coordinator. Where possible, the student will submit a formal grievance (in written form) to the Registry. The grievance must be made within FIFTEEN (15) working days of receiving notification from the lecturer, project supervisors or Programme Coordinator by submitting the grievance in written form. The grievance must be made within FIFTEEN (15) working days of receiving notification from the lecturer, project supervisors or Programme Coordinator by submitting the grievance in written form. The grievance","Sunway University is committed to giving its students the best experience possible. However, there may be occasions when students may feel that they have grounds to appeal against an academic decision or request for a formal review of a decision made by a Sunway University academic body or officer. The Student Appeals Policy provides a framework for the University to respond to appeals in a way that contributes to the Universitys supportive and fair learning environment, and is consistent with the principles of fairness and equal opportunity. The University expects that students appreciate that appeals will not always result in their preferred conclusion. Regardless of the decision, students will be informed of the outcome of a formal appeal and the reasons for it.",0.617021277,3.28E-155,0.213114749,0.034682077,0.196721307,6.444410065
How does Sunway University decide whether to pursue an appeal and what considerations are taken into account?,"
        ""1.2 The University reserves the right to decline to pursue an appeal, including but not limited spiders, mites and pests, or any other source of unfair competition for academic workhawks. Any decision where the University abandons its student, staff and the reputation of Sunway University, the University will be ruled on. 2.5 There are various stages of the appeal process. A student must exhaustPortland Timbers Park before proceeding to the next higher level.""
    ],
    [
        ""What is about Stage 1 of Procedure(Appeal","1.2 The University reserves the right to decline to pursue an appeal, including but not limited to circumstances where another process is more appropriate, or where the student does not have sufficient grounds to lodge an appeal.",0.7,0.184971492,0.431372545,0.266666662,0.392156859,7.816673791
What is an appeal's consideration and its details about?,"
        ""3.4 An appeal may be made by completing and submitting the appropriate form for appeals electronically. An independent documentary evidence or information which is relevant to the case must be included to support the appeals. For rechecking of assessment marks, an appeal must be made to the School also within the first semester of the programme enrolled. For rechecking of assessment marks, an appeal must be made to the School also within the first semester of the programme enrolled. For other academic matters, an appeal must be made to the School also within the first semester of the programme enrolled. 3.5 When making an appeal, an appeal must be made to the","1.3 Consideration of an appeal will be restricted to circumstances where: 1.3.1.1 there has been or could have been incorrect application of policies, procedures or administrative processes that may have been disadvantaged the student; 1.3.1.2 there is evidence of mitigating circumstances which may have affected the students performances of which the University was not aware when the decision was taken, and which could not reasonably have been presented to the University earlier; 1.3.1.3 there is evidence that the decisison made did not take any mitigating circumstances into sufficient account, or that the decision made is manifestly unreasonable; 1.3.1.4 additional relevant evidence has come to light since the decision was taken which could not have been made available earlier; ",0.675,3.66E-155,0.273504269,0.022988501,0.256410251,7.43254616
What issues do not constitute grounds for an appeal?,"What is the procedure for making an appeal?"",
        ""5.3 The University reserves the right to decline to pursue an appeal, including but not limited to circumstances where another process is more appropriate, or where the student does not have sufficient grounds to lodge an appeal.""
    ],
    [
        ""What is about consideration of multiple grounds for an appeal and its elaboration?"",
        ""5.4 The University reserves the right to decline to pursue an appeal, including but not limited to circumstances where another process is more appropriate, or where the student does not have sufficient grounds","1.4 The following matters do not constitute grounds for an appeal: 1.4.1.1 Disagreement with a mark or grade or a degree classification awarded; 1.4.1.2 Challenges to academic judgements of examiners on an assessment outcome or level of award granted; 1.4.1.3 Claims that academic performance, including attendance, was adversely affected by mitigating circumstances, such as ill-health, but for which no contemporary medical or other appropriate evidence is provided; 1.4.1.4 Claims that academic performance, including attendance, was adversely affected by mitigating circumstances, which were not, but which could, reasonably, have been disclosed prior to the decision being made(1 Mitigating circumstance are covered under the University Mitigating Circumstances Policy, which can be found on the ASQ pages of the Vine and on eLearn); 1.4.1.5 Complaints against delivery of teaching and methods of assessment.",0.555555556,7.27E-79,0.241134747,0.032085557,0.212765953,8.215832905
What does the general procedure entail and how is it explained?,"
        ""2.3 The procedure for making changes to the enrolment, making changes to the enrolment within a semester, is outlined in Section 2.4 of this document. ""
    ],
    [
        ""What is about the General Procedure(Appeal to the School) and its elaboration?"",
        ""2.4 The General Procedure(Appeal to the School) refers to the general procedure which is applicable to all students studying in the School. It is an appeal to the School which has the authority to grant or reject any transfer of","2. General Procedure 2.1 An appeal may be made by completing and submitting the appropriate form for appeals electronically. An independent documentary evidence or information which is relevant to the case must be included to support the appeals.2.2 For rechecking of assessment marks, an appeal must be made to the Examination Unit, Registry Office by filling in the Student Appeals Form: Assessment Result within fifteen (15) working days from the assessment result release date.",0.596153846,5.29E-155,0.25454545,0.055555551,0.181818177,7.71898586
What is the underlying general procedure and how was it explained?,"
        ""2.3 For other academic matters, an appeal must be made to the School also within 3 working days from receiving notification from the School by submitting the appropriate form for appeals electronically. An independent documentary evidence or information which is relevant to the case must be included to support the appeals.2.4 For other academic matters, an appeal must be made to the School also within 3 working days from receiving notification from the School by submitting the appropriate form for appeals electronically. An independent documentary evidence or information which is relevant to the case must be included to support the appeals.2.5 For other academic matters, an appeal must be made to the School","2.3 For other academic matters, an appeal must be made to the School also within fifteen (15) working days from receiving notification from the School by filling in Student Appeals Form (Academic Matters). 2.4 An application which does not satisfy the grounds for appeal as stipulated in the Student Appeals Policy will be dismissed. 2.5 There are various stages of the appeal process. A student must exhaust any lower level of appeal before proceeding to the next higher level.",0.780487805,0.200295079,0.514285709,0.351145033,0.49523809,7.975884459
What are the details of the Stage 1 of the Procedure (Appeal to the School)?,"
        ""3.4 The Committee may defer any decision where it feels further investigation is necessary to enable reasonable judgment to be made. If judgement is deferred, the Chair of the Committee shall initiate necessary investigations, and arrange of the Committee to reconvene to re-consider the appeal. 3.5 When the Committee finds that there are valid circumstances for appeal but is unable to uphold the appeal since it requires the School to operate outside the boundaries of the University Academic Regulations, the Committee shall refer the appeal to the Stage 2. 3.6 Where the Committee finds that there are valid circumstances for appeal but is unable to uphold","3. Procedure: Stage 1 (Appeal to the School) 3.1 Under stage 1, appeals shall be considered by the School Appeals Committee or other equivalent committee officially recognised by the University for the purposes of considering student appeals. The Committee shall review the evidence provided by the student, and may in exceptional circumstances, and at its sole discretion, invite the student to present their case in person. 3.2 The School Appeals Committee may: (i) Uphold the appeal or (ii) Reject the appeal 3.3 Where the appeal is upheld, the Committee shall recommend to the Provost Office such reasonable actions, but excluding any financial compensation, it deems appropriate to remedy the matter.",0.714285714,1.61E-78,0.318840575,0.094736837,0.231884053,7.482097887
What is the followed-up Stage 1 of the Procedure (Appeal to the School) and what does it entail?,"
        ""3.4 The Committee may defer any decision where it feels further investigation is necessary to enable reasonable judgment to be made. If judgement is deferred, the Chair of the Committee shall initiate necessary investigations, and arrange of the Committee to reconvene to re-consider the appeal. 3.5 When the Committee finds that there are valid circumstances for appeal but is unable to uphold the appeal since it requires the School to operate outside the boundaries of the University Academic Regulations, the Committee shall refer the appeal to the Stage 2. 3.6 Where the Committee finds that there are valid circumstances for","3.4 The Committee may defer any decision where it feels further investigation is necessary to enable reasonable judgment to be made. If judgement is deferred, the Chair of the Committee shall initiate necessary investigations, and arrange of the Committee to reconvene to re-consider the appeal. 3.5 When the Committee finds that there are valid circumstances for appeal but is unable to uphold the appeal since it requires the School to operate outside the boundaries of the University Academic Regulations, the Committee shall refer the appeal to the Stage 2. 3.6 Except where the appeal is referred to the Stage 2, the judgement of the School Appeals Committee will be final.",0.909090909,0.808253777,0.937499995,0.897297292,0.937499995,7.298715585
